Date,TMean,TMax,TMin,TMinLand,PrecMean,V,CloudMean,WindMean,WindMean10,WindMean15,PressSea,PressStation,PrecSum,PrecDay,PrecNight,SnowHeight,SnowWater,Sun,RainTime,SnowTime,RainSnowTime,FogTime,DewTime,FrostTime,StormTime,PM2.5Mean
2021-09-03,17.3,23.7,10.7,8.4,75.4,14.4,1.3,2.8,0.0,0.0,1020.3,1005.8,0.0,0.0,0.0,,0.0,12.1,,,,2.6,6.5,,,15.3
2021-09-04,16.1,22.4,8.6,6.8,73.8,13.0,1.4,1.5,0.0,0.0,1018.7,1004.2,0.0,0.0,0.0,,0.0,11.3,,,,4.2,9.3,,,17.89
2021-09-05,15.8,21.6,10.7,8.6,59.3,10.3,2.1,3.9,0.0,0.0,1024.3,1009.7,0.0,0.0,0.0,,0.0,12.6,,,,,11.0,,,8.07
2021-09-06,14.7,21.3,7.2,3.9,61.8,9.8,3.5,3.3,0.0,0.0,1025.6,1010.9,0.0,0.0,0.0,,0.0,12.1,,,,,13.0,,,11.37
2021-09-07,16.5,21.8,11.6,9.6,72.9,13.5,6.3,1.3,0.0,0.0,1023.7,1009.2,0.0,0.0,0.0,,0.0,2.5,0.6,,,2.6,7.0,,,17.68
2021-09-08,17.3,25.6,9.1,6.9,68.4,12.7,1.9,2.6,0.0,0.0,1022.2,1007.7,0.0,0.0,0.0,,0.0,11.9,,,,4.8,6.0,,,20.28
2021-09-09,18.4,26.9,9.0,5.8,57.9,11.4,0.1,4.0,0.6,0.0,1016.7,1002.4,0.0,0.0,0.0,,0.0,12.4,,,,,13.0,,,13.83
2021-09-10,20.0,28.8,9.9,6.8,56.5,12.6,1.1,2.0,0.0,0.0,1015.5,1001.2,0.0,0.0,0.0,,0.0,12.2,,,,,12.0,,,13.38
2021-09-11,19.8,26.3,12.2,10.2,69.8,16.0,4.3,2.1,0.0,0.0,1016.4,1002.1,0.0,0.0,0.0,,0.0,9.6,0.8,,,,9.0,,1.6,16.58
2021-09-12,18.3,24.1,12.5,10.8,85.4,17.8,5.4,2.1,0.0,0.0,1016.8,1002.4,1.7,1.6,0.1,,0.0,5.7,1.5,,,1.3,8.0,,,13.14
2021-09-13,17.7,22.8,12.0,10.6,79.0,15.6,5.8,1.8,0.0,0.0,1017.8,1003.3,0.4,0.4,0.0,,0.0,7.3,0.7,,,3.2,4.0,,,14.35
2021-09-14,18.1,24.4,11.9,9.4,73.1,14.8,3.4,1.4,0.0,0.0,1018.6,1004.2,0.0,0.0,0.0,,0.0,10.1,,,,0.5,9.5,,,14.34
2021-09-15,19.0,25.9,10.8,7.5,75.0,16.1,5.1,2.6,0.0,0.0,1015.0,1000.7,0.0,0.0,0.0,,0.0,9.1,,,,2.0,3.4,,,19.45
2021-09-16,19.3,21.9,18.3,16.8,81.6,18.3,7.4,2.1,0.0,0.0,1012.6,998.3,0.6,0.4,0.2,,0.0,0.2,2.4,,,,,,,14.84
2021-09-17,15.6,18.9,13.5,12.7,79.0,13.9,7.1,3.4,0.0,0.0,1012.7,998.3,0.2,0.2,0.0,,0.0,0.3,1.2,,,,,,,8.7
2021-09-18,13.2,15.8,12.2,11.4,86.4,13.0,7.5,3.1,0.0,0.0,1013.9,999.3,2.2,1.8,0.4,,0.0,1.2,11.4,,,,,,,6.95
2021-09-19,11.2,13.8,9.2,8.4,80.1,10.6,6.4,1.5,0.0,0.0,1017.1,1002.4,0.0,0.0,0.0,,0.0,0.4,,,,,5.0,,,10.07
2021-09-20,10.3,14.6,5.6,3.4,80.8,10.0,5.9,1.5,0.0,0.0,1020.6,1005.8,0.0,0.0,0.0,,0.0,1.5,,,,0.3,13.6,,,12.11
2021-09-21,9.8,15.1,4.1,1.3,88.9,10.8,6.5,1.9,0.0,0.0,1026.0,1011.1,11.1,0.7,10.4,,0.0,0.4,7.7,,,0.8,,,,16.32
2021-09-22,11.4,13.8,9.7,9.5,88.1,11.8,7.5,1.5,0.0,0.0,1024.3,1009.5,0.1,0.1,0.0,,0.0,0.6,6.4,,,,,,,10.11
2021-09-23,15.8,21.3,10.5,9.1,73.9,13.0,7.3,4.4,1.3,0.0,1015.6,1001.1,0.3,0.0,0.3,,0.0,5.1,0.6,,,,9.0,,,11.96
2021-09-24,15.0,19.2,12.9,12.2,68.9,11.7,7.0,6.0,0.3,0.0,1012.5,998.1,0.0,0.0,0.0,,0.0,2.6,0.7,,,,,,,8.6
2021-09-25,17.9,21.3,14.9,13.9,75.3,15.4,7.5,3.3,0.0,0.0,1016.8,1002.5,0.0,0.0,0.0,,0.0,0.1,,,,,2.0,,,12.31
2021-09-26,18.6,23.4,15.8,14.8,73.8,15.5,4.6,2.9,0.0,0.0,1019.9,1005.5,0.0,0.0,0.0,,0.0,8.8,,,,,10.0,,,14.44
2021-09-27,15.5,19.1,13.3,11.6,88.1,15.5,5.1,2.9,0.0,0.0,1018.7,1004.1,0.0,0.0,0.0,,0.0,8.0,,,,5.1,9.1,,,27.47
2021-09-28,15.6,19.7,11.6,10.4,91.0,16.2,7.4,1.8,0.0,0.0,1021.4,1006.8,8.4,8.4,0.0,,0.0,2.0,3.7,,,0.8,6.0,,,29.97
2021-09-29,12.2,17.0,8.4,6.3,84.3,11.9,6.4,3.3,0.0,0.0,1020.7,1006.0,1.2,0.5,0.7,,0.0,7.7,2.6,,,0.3,9.0,,,26.35
2021-09-30,11.9,16.9,8.1,5.8,72.4,9.8,2.3,2.5,0.0,0.0,1026.5,1011.7,0.0,0.0,0.0,,0.0,9.7,0.3,,,1.1,6.0,,,11.73
2021-10-01,10.2,17.3,3.0,0.4,74.6,8.9,2.5,3.0,0.0,0.0,1025.4,1010.5,0.0,0.0,0.0,,0.0,11.0,,,,1.9,15.0,,,16.49
2021-10-02,13.9,21.4,6.3,3.1,71.3,11.1,2.3,3.8,0.0,0.0,1017.3,1002.7,0.0,0.0,0.0,,0.0,9.8,,,,,9.0,,,18.24
2021-10-03,14.5,21.1,7.9,5.1,69.4,11.3,4.1,5.8,0.0,0.0,1013.6,999.1,0.0,0.0,0.0,,0.0,9.5,,,,,13.0,,,16.9
2021-10-04,15.2,22.7,7.4,4.8,80.1,13.8,4.3,1.4,0.0,0.0,1016.9,1002.3,0.0,0.0,0.0,,0.0,10.3,,,,2.2,6.8,,,18.94
2021-10-05,18.1,26.2,9.9,8.1,70.3,13.8,4.0,4.4,1.8,0.0,1012.0,997.7,0.6,0.0,0.6,,0.0,7.8,0.3,,,5.4,0.3,,,21.32
2021-10-06,14.6,20.8,13.2,12.9,85.0,14.1,7.6,1.6,0.0,0.0,1017.7,1003.2,0.7,0.7,0.0,,0.0,0.0,5.1,,,,,,,10.91
2021-10-07,13.1,14.9,12.1,11.6,87.3,13.1,7.5,1.9,0.0,0.0,1026.8,1012.1,0.0,0.0,0.0,,0.0,0.0,1.9,,,,,,,23.59
2021-10-08,9.6,13.6,5.8,2.9,69.5,8.2,0.3,3.1,0.0,0.0,1032.1,1017.1,0.0,0.0,0.0,,0.0,10.6,,,,,,,,22.82
2021-10-09,8.3,13.8,2.9,0.0,59.3,6.3,0.0,3.8,0.0,0.0,1033.9,1018.7,0.0,0.0,0.0,,0.0,10.6,,,,,12.0,,,19.23
2021-10-10,5.7,14.6,1.7,4.1,69.3,6.0,0.5,1.4,0.0,0.0,1029.9,1014.7,0.0,0.0,0.0,,0.0,10.4,,,,0.2,4.0,6.1,,26.62
2021-10-11,6.4,13.0,2.3,4.8,78.6,7.5,3.3,2.3,0.0,0.0,1022.3,1007.3,0.0,0.0,0.0,,0.0,4.5,,,,2.7,5.0,3.2,,35.44
2021-10-12,7.8,12.0,5.4,2.3,88.8,9.4,5.9,2.6,0.0,0.0,1015.4,1000.5,3.5,3.5,0.0,,0.0,1.4,3.5,,,,7.0,,,12.46
2021-10-13,6.5,10.4,2.5,1.2,85.4,8.2,4.4,2.5,0.0,0.0,1019.8,1004.8,0.4,0.4,0.0,,0.0,4.8,1.2,,,,3.9,,,9.49
2021-10-14,7.5,10.4,2.5,0.1,84.5,8.8,7.0,3.1,0.0,0.0,1022.2,1007.3,0.2,0.2,0.0,,0.0,0.0,4.2,,,,,,,13.48
2021-10-15,11.6,15.9,9.0,8.4,78.0,10.5,6.0,5.3,0.0,0.0,1016.5,1001.8,0.9,0.7,0.2,,0.0,5.9,1.9,,,,,,,9.81
2021-10-16,8.0,12.3,3.3,1.2,82.8,8.7,5.3,1.9,0.0,0.0,1021.6,1006.6,0.0,0.0,0.0,,0.0,3.2,,,,,6.0,,,12.94
2021-10-17,9.1,12.2,6.4,3.3,73.8,8.4,7.1,1.9,0.0,0.0,1021.6,1006.7,0.6,0.0,0.6,,0.0,2.0,0.4,,,,8.0,,,18.84
2021-10-18,9.6,14.1,7.6,4.6,84.9,10.1,7.8,2.1,0.0,0.0,1025.0,1010.1,0.0,0.0,0.0,,0.0,1.2,4.9,,,,7.0,,,17.53
2021-10-19,11.8,18.7,4.0,1.6,70.3,9.4,6.9,2.9,0.0,0.0,1022.7,1007.9,0.0,0.0,0.0,,0.0,8.1,,,,0.2,0.4,,,18.59
2021-10-20,17.2,22.8,10.9,8.4,61.9,11.9,6.6,5.5,0.0,0.0,1011.7,997.4,0.2,0.0,0.2,,0.0,5.9,,,,,6.0,,,11.26
2021-10-21,14.7,20.2,11.7,9.3,59.3,9.9,5.5,9.3,7.9,1.6,1002.0,987.7,0.0,0.0,0.0,,0.0,4.3,2.5,,,,4.1,,,10.86
2021-10-22,9.1,12.8,5.6,3.7,60.1,6.8,4.0,7.3,3.9,0.0,1012.0,997.3,1.0,0.0,1.0,,0.0,7.0,2.3,,,,,,,7.25
2021-10-23,6.7,11.1,4.8,3.5,78.6,7.7,3.4,5.3,0.0,0.0,1023.8,1008.8,1.3,1.3,0.0,,0.0,5.9,0.8,,,,,,,9.24
2021-10-24,5.2,12.7,1.7,3.8,78.1,6.8,3.3,2.5,0.0,0.0,1031.4,1016.1,0.0,0.0,0.0,,0.0,9.6,,,,3.7,5.0,2.0,,15.49
2021-10-25,7.3,15.2,0.9,2.9,61.4,6.0,3.3,3.1,0.0,0.0,1023.6,1008.6,0.0,0.0,0.0,,0.0,8.9,,,,,1.0,8.0,,14.8
2021-10-26,7.7,14.7,0.4,3.1,73.9,7.8,6.5,2.1,0.0,0.0,1022.1,1007.2,0.0,0.0,0.0,,0.0,4.5,,,,,3.0,7.0,,21.6
2021-10-27,9.5,16.1,6.3,4.2,77.8,9.1,4.3,3.3,0.0,0.0,1025.5,1010.6,0.0,0.0,0.0,,0.0,8.7,,,,0.3,14.7,,,23.85
2021-10-28,8.5,18.2,1.3,1.7,78.6,8.5,2.4,2.4,0.0,0.0,1023.9,1009.0,0.0,0.0,0.0,,0.0,9.4,,,,4.8,5.0,,,34.49
2021-10-29,11.5,17.2,3.6,1.1,51.1,6.8,1.6,4.1,1.7,0.0,1017.6,1002.9,0.0,0.0,0.0,,0.0,9.5,,,,,8.0,,,25.21
2021-10-30,14.5,19.6,8.6,3.0,42.9,6.9,0.9,6.3,2.9,0.0,1013.3,998.8,0.0,0.0,0.0,,0.0,9.1,,,,,,,,21.72
2021-10-31,12.4,19.7,7.8,4.8,59.0,8.3,4.9,3.4,0.0,0.0,1012.6,998.0,0.0,0.0,0.0,,0.0,6.6,,,,,,,,19.92
2021-11-01,11.0,18.4,5.0,1.2,70.8,9.0,3.4,3.0,0.0,0.0,1004.9,990.4,5.8,0.0,5.8,,0.0,8.5,0.9,,,,10.3,,,21.57
2021-11-02,8.8,10.6,8.3,5.9,88.8,10.1,7.5,2.1,0.0,0.0,1002.2,987.6,5.3,5.3,0.0,,0.0,0.9,9.3,,,1.9,5.0,,,20.4
2021-11-03,8.5,12.7,0.5,1.4,80.9,8.9,4.8,3.0,0.0,0.0,1005.4,990.7,1.3,0.0,1.3,,0.0,8.1,0.6,,,1.1,4.2,,,17.27
2021-11-04,10.5,14.9,8.8,7.1,78.0,9.9,6.9,6.8,3.2,0.0,1001.2,986.7,0.9,0.9,0.0,,0.0,0.7,5.7,,,,,,,12.58
2021-11-05,8.2,9.8,6.8,6.1,77.4,8.4,7.0,5.1,0.0,0.0,1017.6,1002.8,0.3,0.3,0.0,,0.0,0.0,5.8,,,,,,,8.85
2021-11-06,7.2,12.3,3.4,1.5,76.3,7.7,3.4,3.6,0.0,0.0,1026.7,1011.7,0.0,0.0,0.0,,0.0,7.9,,,,,3.0,1.0,,12.31
2021-11-07,6.3,9.0,0.0,2.9,74.0,7.1,5.3,5.3,0.0,0.0,1015.9,1001.0,0.0,0.0,0.0,,0.0,1.1,0.6,,,,,3.0,,14.63
2021-11-08,8.1,9.5,6.3,4.2,81.6,8.8,7.4,4.9,0.0,0.0,1019.3,1004.4,0.2,0.0,0.2,,0.0,0.1,4.0,,,,,,,10.49
2021-11-09,7.0,11.1,4.2,1.3,87.8,8.8,4.9,2.6,0.0,0.0,1029.8,1014.7,0.0,0.0,0.0,,0.0,2.0,0.9,,,,8.0,,,17.86
2021-11-10,5.1,12.6,0.6,1.7,81.0,7.0,3.8,3.1,0.0,0.0,1027.7,1012.5,0.0,0.0,0.0,,0.0,7.3,,,,,12.0,5.0,,29.29
2021-11-11,3.5,10.3,1.9,3.6,85.5,6.7,3.4,1.6,0.0,0.0,1024.9,1009.7,0.0,0.0,0.0,,0.0,7.9,,,,7.1,4.0,2.4,,40.64
2021-11-12,2.8,7.8,3.7,4.0,89.4,6.8,5.4,3.5,0.0,0.0,1023.0,1007.8,0.0,0.0,0.0,,0.0,3.9,,,,6.7,,,,42.36
2021-11-13,4.6,10.6,2.2,0.5,85.4,7.2,5.8,2.1,0.0,0.0,1017.2,1002.2,0.0,0.0,0.0,,0.0,3.7,,,,0.5,12.7,,,47.78
2021-11-14,2.4,7.3,2.6,3.4,92.0,6.7,5.6,1.5,0.0,0.0,1023.9,1008.6,0.0,0.0,0.0,,0.0,4.3,0.2,,,8.8,,2.1,,58.65
2021-11-15,5.3,6.4,2.6,2.5,87.8,7.8,8.0,3.1,0.0,0.0,1029.5,1014.3,0.0,0.0,0.0,,0.0,0.0,2.2,,,,,,,45.14
2021-11-16,5.3,7.4,3.8,0.4,89.9,8.0,6.6,3.9,0.0,0.0,1025.3,1010.2,0.0,0.0,0.0,,0.0,4.1,,,,,6.0,1.0,,48.74
2021-11-17,5.8,8.3,1.2,2.1,81.6,7.5,7.8,2.6,0.0,0.0,1020.8,1005.8,0.2,0.0,0.2,,0.0,0.0,1.9,,,,,3.0,,39.19
2021-11-18,7.9,10.3,5.7,4.5,78.8,8.4,7.3,5.0,0.0,0.0,1024.5,1009.5,1.1,0.0,1.1,,0.0,1.6,0.4,,,,,,,12.69
2021-11-19,10.0,11.3,7.9,7.2,85.8,10.5,7.9,7.5,0.0,0.0,1022.4,1007.5,0.0,0.0,0.0,,0.0,0.0,5.9,,,,,,,9.08
2021-11-20,10.5,11.3,9.6,8.8,80.6,10.3,7.8,6.4,0.0,0.0,1020.6,1005.8,0.0,0.0,0.0,,0.0,0.0,7.3,,,,,,,10.15
2021-11-21,7.3,10.4,5.7,4.2,82.6,8.4,7.5,2.9,0.0,0.0,1011.4,996.6,1.3,0.0,1.3,,0.0,0.2,6.6,,,,,,,17.9
2021-11-22,5.8,6.7,4.8,4.2,87.6,8.1,7.6,1.6,0.0,0.0,1019.7,1004.7,0.0,0.0,0.0,,0.0,0.0,4.9,,,,,,,16.06
2021-11-23,2.5,5.0,2.0,4.3,86.3,6.4,5.6,4.0,0.0,0.0,1026.7,1011.4,0.0,0.0,0.0,,0.0,2.6,6.4,,,,,7.0,,12.12
2021-11-24,5.4,6.9,3.3,1.9,82.8,7.4,7.6,2.6,0.0,0.0,1023.8,1008.7,0.0,0.0,0.0,,0.0,0.0,2.0,,,,,2.0,,15.25
2021-11-25,2.0,6.2,2.8,6.0,79.5,5.6,3.9,2.8,0.0,0.0,1011.6,996.5,0.0,0.0,0.0,,0.0,3.9,,,,,,8.0,,31.31
2021-11-26,2.5,3.7,2.0,1.7,82.5,6.0,8.0,1.5,0.0,0.0,1001.2,986.3,3.1,0.7,2.4,,0.0,0.0,3.6,4.8,0.4,,,,,31.81
2021-11-27,1.6,4.5,0.3,1.9,87.5,6.0,5.9,2.8,0.0,0.0,995.6,980.6,0.0,0.0,0.0,,0.0,5.8,,0.2,,,,6.0,,31.83
2021-11-28,-0.1,2.4,2.5,4.8,95.3,5.8,7.5,1.5,0.0,0.0,997.4,982.3,7.4,6.8,0.6,,0.0,0.0,,11.9,2.0,,,9.0,,34.68
2021-11-29,0.8,1.7,0.7,0.8,91.8,6.0,7.6,4.0,0.0,0.0,1000.7,985.7,0.2,0.0,0.2,6.0,1.8,0.0,,6.4,1.1,,,,,18.13
2021-11-30,2.7,4.8,0.7,0.0,83.1,6.2,7.4,6.5,2.1,0.0,1000.8,985.9,0.5,0.5,0.0,4.0,0.0,0.0,3.5,1.7,1.9,,,,,9.83
